REF_AREA,Zone de référence,Fréquence d'observation,Objectif socio-économique,TIME_PERIOD,Valeur (monnaie nationale),CURRENCY,Monnaie,Valeur (USD PPA courant),Valeur (USD PPA constant),BASE_PER,DECIMALS,Multiplicateur d'unité,Statut d'observation,Statut d'observation 2,Statut d'observation 3,Statut d'observation auxilliaire,GDP (USD PPA courant),Observation GPD,population
AUT,Autriche,Annuelle,Agriculture,2016,32.13,EUR,Euro,41.35501311,47.18263491,,3,Millions,Définition différente,,,,457782.619539822,Valeur normale,8737663.0
AUT,Autriche,Annuelle,Agriculture,2017,39.613,EUR,Euro,51.1129721,57.609482,,3,Millions,Définition différente,,,,473923.563716,Valeur normale,8790624.0
AUT,Autriche,Annuelle,Agriculture,2018,38.483,EUR,Euro,50.27812125,54.97087786,,3,Millions,Définition différente,,,,500696.448801541,Valeur normale,8833192.0
AUT,Autriche,Annuelle,Agriculture,2019,36.059,EUR,Euro,48.83845888,50.76027871,,3,Millions,Définition différente,,,,535946.887494027,Valeur normale,8872344.0
AUT,Autriche,Annuelle,Agriculture,2020,39.288,EUR,Euro,53.90784238,53.90784238,,3,Millions,Définition différente,,,,521841.688739946,Valeur normale,8912293.0
AUT,Autriche,Annuelle,Agriculture,2021,51.0,EUR,Euro,70.79896584,68.65571155,,3,Millions,Définition différente,,,,563936.660159154,Valeur normale,8945279.0
AUT,Autriche,Annuelle,Agriculture,2022,61.95,EUR,Euro,88.43968426,79.61116257,,3,Millions,Définition différente,,,,653605.387819084,Valeur normale,9058407.0
AUT,Autriche,Annuelle,Agriculture,2023,94.64,EUR,Euro,128.7117718,114.0397044,,3,Millions,Définition différente,,,,678135.4801031,Valeur normale,9125730.0
AUT,Autriche,Annuelle,Agriculture,2024,92.43,EUR,Euro,126.0701673,107.7712584,,3,Millions,Définition différente,Valeur provisoire,,,695456.647226064,Valeur normale,9174908.0
AUT,Autriche,Annuelle,"Culture, activités de loisirs, religion et médias",2015,7.543,EUR,Euro,9.445292627,11.277849,,3,Millions,Définition différente,,,,428239.75211208896,Valeur normale,8618709.0
AUT,Autriche,Annuelle,"Culture, activités de loisirs, religion et médias",2016,7.082,EUR,Euro,9.115350228,10.39985747,,3,Millions,Définition différente,,,,457782.619539822,Valeur normale,8737663.0
AUT,Autriche,Annuelle,"Culture, activités de loisirs, religion et médias",2017,8.862,EUR,Euro,11.43470979,12.88807284,,3,Millions,Définition différente,,,,473923.563716,Valeur normale,8790624.0
AUT,Autriche,Annuelle,"Culture, activités de loisirs, religion et médias",2018,9.891,EUR,Euro,12.92261251,14.12875693,,3,Millions,Définition différente,,,,500696.448801541,Valeur normale,8833192.0
AUT,Autriche,Annuelle,"Culture, activités de loisirs, religion et médias",2019,9.899,EUR,Euro,13.40724658,13.934829,,3,Millions,Définition différente,,,,535946.887494027,Valeur normale,8872344.0
AUT,Autriche,Annuelle,"Culture, activités de loisirs, religion et médias",2020,15.582,EUR,Euro,21.3803706,21.3803706,,3,Millions,Définition différente,,,,521841.688739946,Valeur normale,8912293.0
AUT,Autriche,Annuelle,"Culture, activités de loisirs, religion et médias",2021,12.02,EUR,Euro,16.6863445,16.18120888,,3,Millions,Définition différente,,,,563936.660159154,Valeur normale,8945279.0
AUT,Autriche,Annuelle,"Culture, activités de loisirs, religion et médias",2022,9.28,EUR,Euro,13.24810767,11.92561079,,3,Millions,Définition différente,,,,653605.387819084,Valeur normale,9058407.0
AUT,Autriche,Annuelle,"Culture, activités de loisirs, religion et médias",2023,13.45,EUR,Euro,18.29219496,16.20703745,,3,Millions,Définition différente,,,,678135.4801031,Valeur normale,9125730.0
AUT,Autriche,Annuelle,"Culture, activités de loisirs, religion et médias",2024,16.74,EUR,Euro,22.83257169,19.51845575,,3,Millions,Définition différente,Valeur provisoire,,,695456.647226064,Valeur normale,9174908.0
AUT,Autriche,Annuelle,Défense,2015,0.873,EUR,Euro,1.093164585,1.305258144,,3,Millions,Définition différente,,,,428239.75211208896,Valeur normale,8618709.0
AUT,Autriche,Annuelle,Défense,2016,2.61,EUR,Euro,3.359370813,3.83276306,,3,Millions,Définition différente,,,,457782.619539822,Valeur normale,8737663.0
AUT,Autriche,Annuelle,Défense,2017,4.899,EUR,Euro,6.321219052,7.124652319,,3,Millions,Définition différente,,,,473923.563716,Valeur normale,8790624.0
AUT,Autriche,Annuelle,Défense,2018,5.245,EUR,Euro,6.852603642,7.492197967,,3,Millions,Définition différente,,,,500696.448801541,Valeur normale,8833192.0
AUT,Autriche,Annuelle,Défense,2019,5.466,EUR,Euro,7.403173028,7.694491901,,3,Millions,Définition différente,,,,535946.887494027,Valeur normale,8872344.0
AUT,Autriche,Annuelle,Défense,2020,4.817,EUR,Euro,6.609501037,6.609501037,,3,Millions,Définition différente,,,,521841.688739946,Valeur normale,8912293.0
AUT,Autriche,Annuelle,Défense,2021,4.28,EUR,Euro,5.941560271,5.761695009,,3,Millions,Définition différente,,,,563936.660159154,Valeur normale,8945279.0
AUT,Autriche,Annuelle,Défense,2022,6.77,EUR,Euro,9.664837166,8.700041494,,3,Millions,Définition différente,,,,653605.387819084,Valeur normale,9058407.0
AUT,Autriche,Annuelle,Défense,2023,6.97,EUR,Euro,9.479301029,8.398739851,,3,Millions,Définition différente,,,,678135.4801031,Valeur normale,9125730.0
AUT,Autriche,Annuelle,Défense,2024,11.82,EUR,Euro,16.12192338,13.78184869,,3,Millions,Définition différente,Valeur provisoire,,,695456.647226064,Valeur normale,9174908.0
AUT,Autriche,Annuelle,Enseignement,2015,42.914,EUR,Euro,53.73661511,64.16248337,,3,Millions,Définition différente,,,,428239.75211208896,Valeur normale,8618709.0
AUT,Autriche,Annuelle,Enseignement,2016,44.345,EUR,Euro,57.07712593,65.12025973,,3,Millions,Définition différente,,,,457782.619539822,Valeur normale,8737663.0
AUT,Autriche,Annuelle,Enseignement,2017,35.693,EUR,Euro,46.05496461,51.9085967,,3,Millions,Définition différente,,,,473923.563716,Valeur normale,8790624.0
AUT,Autriche,Annuelle,Enseignement,2018,35.713,EUR,Euro,46.65911036,51.01408312,,3,Millions,Définition différente,,,,500696.448801541,Valeur normale,8833192.0
AUT,Autriche,Annuelle,Enseignement,2019,35.302,EUR,Euro,47.81317494,49.6946493,,3,Millions,Définition différente,,,,535946.887494027,Valeur normale,8872344.0
AUT,Autriche,Annuelle,Enseignement,2020,24.669,EUR,Euro,33.84882314,33.84882314,,3,Millions,Définition différente,,,,521841.688739946,Valeur normale,8912293.0
AUT,Autriche,Annuelle,Enseignement,2021,23.14,EUR,Euro,32.12329548,31.15084638,,3,Millions,Définition différente,,,,563936.660159154,Valeur normale,8945279.0
AUT,Autriche,Annuelle,Enseignement,2022,28.92,EUR,Euro,41.28612863,37.16472674,,3,Millions,Définition différente,,,,653605.387819084,Valeur normale,9058407.0
AUT,Autriche,Annuelle,Enseignement,2023,30.05,EUR,Euro,40.86843557,36.20977511,,3,Millions,Définition différente,,,,678135.4801031,Valeur normale,9125730.0
AUT,Autriche,Annuelle,Enseignement,2024,39.15,EUR,Euro,53.39875637,45.64800136,,3,Millions,Définition différente,Valeur provisoire,,,695456.647226064,Valeur normale,9174908.0
AUT,Autriche,Annuelle,Environnement,2015,19.679,EUR,Euro,24.64190821,29.42288088,,3,Millions,Définition différente,,,,428239.75211208896,Valeur normale,8618709.0
AUT,Autriche,Annuelle,Environnement,2016,22.482,EUR,Euro,28.93692514,33.01462801,,3,Millions,Définition différente,,,,457782.619539822,Valeur normale,8737663.0
AUT,Autriche,Annuelle,Environnement,2017,19.362,EUR,Euro,24.98294413,28.15830133,,3,Millions,Définition différente,,,,473923.563716,Valeur normale,8790624.0
AUT,Autriche,Annuelle,Environnement,2018,18.863,EUR,Euro,24.64454957,26.94477221,,3,Millions,Définition différente,,,,500696.448801541,Valeur normale,8833192.0
AUT,Autriche,Annuelle,Environnement,2019,15.097,EUR,Euro,20.4474393,21.25205712,,3,Millions,Définition différente,,,,535946.887494027,Valeur normale,8872344.0
AUT,Autriche,Annuelle,Environnement,2020,89.961,EUR,Euro,123.4372686,123.4372686,,3,Millions,Définition différente,,,,521841.688739946,Valeur normale,8912293.0
AUT,Autriche,Annuelle,Environnement,2021,34.18,EUR,Euro,47.44918927,46.01278865,,3,Millions,Définition différente,,,,563936.660159154,Valeur normale,8945279.0
AUT,Autriche,Annuelle,Environnement,2022,32.94,EUR,Euro,47.02507183,42.33077796,,3,Millions,Définition différente,,,,653605.387819084,Valeur normale,9058407.0
AUT,Autriche,Annuelle,Environnement,2023,42.7,EUR,Euro,58.07261893,51.4528252,,3,Millions,Définition différente,,,,678135.4801031,Valeur normale,9125730.0
AUT,Autriche,Annuelle,Environnement,2024,63.73,EUR,Euro,86.92471886,74.30771715,,3,Millions,Définition différente,Valeur provisoire,,,695456.647226064,Valeur normale,9174908.0
AUT,Autriche,Annuelle,Exploration et exploitation de l’espace,2015,19.963,EUR,Euro,24.99753105,29.84750094,,3,Millions,Définition différente,,,,428239.75211208896,Valeur normale,8618709.0
AUT,Autriche,Annuelle,Exploration et exploitation de l’espace,2016,26.514,EUR,Euro,34.12657384,38.93558612,,3,Millions,Définition différente,,,,457782.619539822,Valeur normale,8737663.0
AUT,Autriche,Annuelle,Exploration et exploitation de l’espace,2017,21.916,EUR,Euro,28.27839084,31.87260262,,3,Millions,Définition différente,,,,473923.563716,Valeur normale,8790624.0
AUT,Autriche,Annuelle,Exploration et exploitation de l’espace,2018,23.31,EUR,Euro,30.45456452,33.29707047,,3,Millions,Définition différente,,,,500696.448801541,Valeur normale,8833192.0
AUT,Autriche,Annuelle,Exploration et exploitation de l’espace,2019,25.38,EUR,Euro,34.37477707,35.72744318,,3,Millions,Définition différente,,,,535946.887494027,Valeur normale,8872344.0
AUT,Autriche,Annuelle,Exploration et exploitation de l’espace,2020,22.049,EUR,Euro,30.25386929,30.25386929,,3,Millions,Définition différente,,,,521841.688739946,Valeur normale,8912293.0
AUT,Autriche,Annuelle,Exploration et exploitation de l’espace,2021,22.57,EUR,Euro,31.33201292,30.38351784,,3,Millions,Définition différente,,,,563936.660159154,Valeur normale,8945279.0
AUT,Autriche,Annuelle,Exploration et exploitation de l’espace,2022,24.93,EUR,Euro,35.59001338,32.03722813,,3,Millions,Définition différente,,,,653605.387819084,Valeur normale,9058407.0
AUT,Autriche,Annuelle,Exploration et exploitation de l’espace,2023,26.3,EUR,Euro,35.76838121,31.69108437,,3,Millions,Définition différente,,,,678135.4801031,Valeur normale,9125730.0
AUT,Autriche,Annuelle,Exploration et exploitation de l’espace,2024,29.1,EUR,Euro,39.69102964,33.92993204,,3,Millions,Définition différente,Valeur provisoire,,,695456.647226064,Valeur normale,9174908.0
AUT,Autriche,Annuelle,Exploration et exploitation du milieu terrestre,2015,51.687,EUR,Euro,64.72210527,77.27935587,,3,Millions,Définition différente,,,,428239.75211208896,Valeur normale,8618709.0
AUT,Autriche,Annuelle,Exploration et exploitation du milieu terrestre,2016,48.924,EUR,Euro,62.97082668,71.84448273,,3,Millions,Définition différente,,,,457782.619539822,Valeur normale,8737663.0
AUT,Autriche,Annuelle,Exploration et exploitation du milieu terrestre,2017,48.271,EUR,Euro,62.28445904,70.20087612,,3,Millions,Définition différente,,,,473923.563716,Valeur normale,8790624.0
AUT,Autriche,Annuelle,Exploration et exploitation du milieu terrestre,2018,48.52,EUR,Euro,63.39148307,69.30818786,,3,Millions,Définition différente,,,,500696.448801541,Valeur normale,8833192.0
AUT,Autriche,Annuelle,Exploration et exploitation du milieu terrestre,2019,51.879,EUR,Euro,70.26513237,73.03010342,,3,Millions,Définition différente,,,,535946.887494027,Valeur normale,8872344.0
AUT,Autriche,Annuelle,Exploration et exploitation du milieu terrestre,2020,46.799,EUR,Euro,64.21383413,64.21383413,,3,Millions,Définition différente,,,,521841.688739946,Valeur normale,8912293.0
AUT,Autriche,Annuelle,Exploration et exploitation du milieu terrestre,2021,48.36,EUR,Euro,67.1340782,65.10176884,,3,Millions,Définition différente,,,,563936.660159154,Valeur normale,8945279.0
AUT,Autriche,Annuelle,Exploration et exploitation du milieu terrestre,2022,51.4,EUR,Euro,73.37852738,66.05349081,,3,Millions,Définition différente,,,,653605.387819084,Valeur normale,9058407.0
AUT,Autriche,Annuelle,Exploration et exploitation du milieu terrestre,2023,57.29,EUR,Euro,77.91523041,69.03354463,,3,Millions,Définition différente,,,,678135.4801031,Valeur normale,9125730.0
AUT,Autriche,Annuelle,Exploration et exploitation du milieu terrestre,2024,61.61,EUR,Euro,84.0331387,71.83584581,,3,Millions,Définition différente,Valeur provisoire,,,695456.647226064,Valeur normale,9174908.0
AUT,Autriche,Annuelle,Production et technologie industrielles,2015,389.561,EUR,Euro,487.8056,582.4486457,,3,Millions,Définition différente,,,,428239.75211208896,Valeur normale,8618709.0
AUT,Autriche,Annuelle,Production et technologie industrielles,2016,418.826,EUR,Euro,539.0773333,615.0424603,,3,Millions,Définition différente,,,,457782.619539822,Valeur normale,8737663.0
AUT,Autriche,Annuelle,Production et technologie industrielles,2017,380.559,EUR,Euro,491.0383346,553.4497983,,3,Millions,Définition différente,,,,473923.563716,Valeur normale,8790624.0
AUT,Autriche,Annuelle,Production et technologie industrielles,2018,398.372,EUR,Euro,520.4738642,569.0527909,,3,Millions,Définition différente,,,,500696.448801541,Valeur normale,8833192.0
AUT,Autriche,Annuelle,Production et technologie industrielles,2019,391.543,EUR,Euro,530.3074601,551.1753462,,3,Millions,Définition différente,,,,535946.887494027,Valeur normale,8872344.0
AUT,Autriche,Annuelle,Production et technologie industrielles,2020,427.799,EUR,Euro,586.9914748,586.9914748,,3,Millions,Définition différente,,,,521841.688739946,Valeur normale,8912293.0
AUT,Autriche,Annuelle,Production et technologie industrielles,2021,401.86,EUR,Euro,557.8680865,540.9800832,,3,Millions,Définition différente,,,,563936.660159154,Valeur normale,8945279.0
AUT,Autriche,Annuelle,Production et technologie industrielles,2022,506.03,EUR,Euro,722.4073192,650.2927618,,3,Millions,Définition différente,,,,653605.387819084,Valeur normale,9058407.0
AUT,Autriche,Annuelle,Production et technologie industrielles,2023,529.3,EUR,Euro,719.8556721,637.7981353,,3,Millions,Définition différente,,,,678135.4801031,Valeur normale,9125730.0
AUT,Autriche,Annuelle,Production et technologie industrielles,2024,692.07,EUR,Euro,943.9508894,806.9377343,,3,Millions,Définition différente,Valeur provisoire,,,695456.647226064,Valeur normale,9174908.0
AUT,Autriche,Annuelle,Progrès général des connaissances : R-D financée sur des fonds autres que les FGU,2015,371.279,EUR,Euro,464.9130056,555.1144769,,3,Millions,Définition différente,,,,428239.75211208896,Valeur normale,8618709.0
AUT,Autriche,Annuelle,Progrès général des connaissances : R-D financée sur des fonds autres que les FGU,2016,376.425,EUR,Euro,484.5023594,552.7769482,,3,Millions,Définition différente,,,,457782.619539822,Valeur normale,8737663.0
AUT,Autriche,Annuelle,Progrès général des connaissances : R-D financée sur des fonds autres que les FGU,2017,391.608,EUR,Euro,505.294948,569.5184416,,3,Millions,Définition différente,,,,473923.563716,Valeur normale,8790624.0
AUT,Autriche,Annuelle,Progrès général des connaissances : R-D financée sur des fonds autres que les FGU,2018,371.377,EUR,Euro,485.2048394,530.4918979,,3,Millions,Définition différente,,,,500696.448801541,Valeur normale,8833192.0
AUT,Autriche,Annuelle,Progrès général des connaissances : R-D financée sur des fonds autres que les FGU,2019,400.061,EUR,Euro,541.8442746,563.1661405,,3,Millions,Définition différente,,,,535946.887494027,Valeur normale,8872344.0
